4	73	4	679	11	231	49	38	49	
4	21	5	828	1	998	7	902	1	
4	273	17	753	2	554	42	345	28	
4	917	32	705	41	729	38	803	12	
4	497	10	395	4	713	47	415	36	
4	567	31	474	14	639	16	417	23	
4	820	7	869	48	172	32	506	30	
4	843	13	528	25	274	24	968	3	
4	666	20	105	8	387	15	67	21	
4	634	49	203	35	531	21	457	5	
4	299	49	487	24	65	37	603	32	
4	102	16	342	35	754	15	686	46	
4	225	16	720	40	22	32	306	31	
4	543	38	153	36	369	11	958	45	
4	53	9	159	22	355	39	619	24	
4	790	12	77	35	673	37	108	1	
4	752	25	202	50	162	6	20	22	
4	236	3	578	41	466	28	360	38	
4	122	8	556	33	10	13	737	13	
4	467	6	547	41	613	37	427	31	
4	750	50	165	1	661	13	761	50	
4	588	7	319	40	909	25	607	26	
4	475	28	239	43	772	25	182	24	
4	854	35	385	49	168	35	571	45	
4	883	49	347	41	921	21	352	7	
4	932	18	872	3	562	43	842	37	
4	239	22	584	26	467	14	914	43	
4	598	48	415	21	10	28	204	3	
4	512	3	834	30	421	25	891	13	
4	766	27	549	3	673	15	482	13	
4	6	38	159	32	231	44	860	42	
4	812	48	508	35	121	2	494	47	
4	924	22	602	48	418	9	672	6	
4	745	4	317	22	195	12	448	28	
4	761	7	580	49	206	36	686	26	
4	998	18	426	4	31	50	808	34	
4	335	1	445	37	14	13	496	20	
4	989	23	266	47	463	34	857	6	
4	183	8	351	27	386	17	94	28	
4	590	24	583	50	580	7	556	35	
4	890	30	578	23	555	5	667	25	
4	547	13	66	45	590	34	872	18	
4	416	7	631	18	539	7	989	34	
4	716	45	444	19	918	46	880	6	
4	428	18	568	16	1	2	224	38	
4	858	15	46	32	998	38	852	36	
4	461	11	397	37	279	15	779	27	
4	198	13	665	47	207	50	893	36	
4	949	22	104	21	86	21	176	41	
4	826	42	886	22	889	36	196	45	
4	317	16	513	30	232	5	608	5	
4	254	21	949	44	222	40	210	25	
4	381	31	458	10	92	13	572	2	
4	516	29	617	32	543	17	737	2	
4	376	15	963	31	333	4	892	2	
4	796	17	426	28	748	15	953	45	
4	349	32	790	39	379	7	658	31	
4	455	6	161	5	550	34	347	3	
4	726	34	851	50	367	42	246	12	
4	430	9	806	41	416	27	976	10	
4	636	30	915	12	849	39	954	28	
4	563	4	788	21	48	42	866	34	
4	848	44	632	17	588	24	559	15	
4	694	23	922	16	866	21	104	6	
4	491	10	698	31	952	47	950	35	
4	457	2	891	41	485	42	637	46	
4	453	38	883	42	407	47	687	41	
4	747	18	494	39	586	16	433	29	
4	785	26	659	32	216	18	637	16	
4	679	29	750	25	83	20	510	50	
4	414	17	300	33	469	28	758	48	
4	518	50	826	30	841	37	563	30	
4	622	23	206	49	943	24	510	14	
4	704	12	996	31	148	22	299	14	
4	530	8	235	18	736	30	868	49	
4	790	41	110	35	206	33	526	21	
4	266	8	563	14	519	44	266	18	
4	929	28	847	1	295	3	557	49	
4	529	25	320	37	479	19	616	14	
4	811	16	657	6	569	45	929	13	
4	910	38	610	44	871	35	409	24	
4	684	34	709	25	685	39	108	17	
4	299	23	146	29	50	4	340	38	
4	757	41	132	7	363	20	45	35	
4	673	36	578	19	472	24	874	3	
4	992	23	39	41	21	49	743	44	
4	961	50	355	50	578	49	110	26	
4	733	23	87	50	331	48	419	31	
4	603	39	52	35	105	30	871	45	
4	37	50	181	21	319	8	528	42	
4	490	29	241	4	734	46	271	48	
4	770	27	426	49	761	22	864	27	
4	445	18	272	22	866	15	342	36	
4	700	39	367	35	675	47	725	1	
4	630	2	453	11	38	40	366	46	
4	829	41	941	49	254	30	399	45	
4	870	27	62	40	395	26	968	17	
4	252	41	412	38	194	7	871	47	
4	982	7	526	25	251	36	213	19	
4	28	44	239	26	489	47	543	47	
4	942	29	134	33	413	23	933	36	
4	966	47	558	44	59	18	470	2	
4	609	32	814	44	516	27	362	38	
4	721	22	353	39	386	9	87	2	
4	190	48	319	11	647	3	157	48	
4	968	6	323	23	535	17	66	7	
4	503	16	859	4	217	34	102	37	
4	652	18	899	31	250	5	256	34	
4	837	30	267	47	442	24	63	35	
4	620	21	420	7	124	50	402	14	
4	816	13	254	4	818	49	457	15	
4	491	34	381	8	624	2	314	44	
4	731	40	816	16	380	29	45	16	
4	442	25	145	44	948	36	960	10	
4	397	39	247	42	328	2	491	40	
4	840	27	655	28	900	6	261	4	
4	953	9	623	40	127	25	997	3	
4	112	1	913	48	671	33	490	50	
4	22	31	206	14	834	23	932	8	
4	763	30	464	44	246	30	832	33	
4	509	19	463	40	195	4	320	12	
4	776	13	30	49	963	10	481	32	
4	161	3	83	17	969	37	547	1	
4	946	16	370	43	143	42	500	47	
4	34	10	770	22	566	50	382	5	
4	737	44	382	44	114	6	388	26	
4	448	42	717	46	140	36	841	29	
4	311	30	355	31	382	23	474	31	
4	157	33	558	36	610	24	54	12	
4	228	3	978	7	420	21	941	12	
4	674	7	837	28	603	32	822	6	
4	937	43	756	9	300	7	232	31	
4	136	26	964	20	703	40	482	9	
4	944	39	482	17	23	8	834	24	
4	95	15	988	24	622	45	234	42	
4	833	34	261	27	311	3	454	46	
4	690	18	244	39	531	23	240	8	
4	437	9	141	32	77	47	37	25	
4	896	27	135	6	78	16	21	30	
4	166	5	445	19	610	44	630	24	
4	467	45	542	11	96	36	945	18	
4	28	42	93	27	813	9	484	43	
4	420	23	65	34	90	31	166	10	
4	568	13	470	49	466	20	910	10	
4	508	5	818	33	941	34	181	45	
4	659	11	288	8	544	4	847	42	
4	708	28	217	31	394	49	159	7	
4	599	27	150	1	161	28	488	14	
4	84	29	687	4	691	28	804	13	
4	204	43	871	48	821	49	304	32	
4	958	2	382	19	967	36	686	46	
4	212	34	886	3	822	6	522	32	
4	627	14	886	36	745	21	101	28	
4	999	41	34	19	812	21	301	23	
4	68	21	473	35	632	29	940	46	
4	822	19	966	35	889	1	445	20	
4	730	4	271	42	815	40	938	28	
4	539	49	161	22	461	17	720	39	
4	630	8	522	50	757	43	616	12	
4	774	35	565	26	579	49	656	38	
4	448	9	282	1	693	36	841	1	
4	480	16	915	45	257	12	711	22	
4	626	20	913	49	23	49	148	16	
4	570	11	909	18	651	43	61	10	
4	461	42	247	6	180	49	379	49	
4	942	17	154	39	535	20	699	28	
4	738	28	149	15	653	24	702	40	
4	412	16	412	4	713	32	298	42	
4	218	25	613	30	155	26	87	24	
4	206	31	316	22	640	26	539	13	
4	342	19	623	18	183	37	719	38	
4	428	45	307	43	149	43	744	23	
4	254	3	949	33	578	42	7	11	
4	247	35	194	42	226	42	897	34	
4	204	17	80	23	694	31	839	43	
4	904	48	482	26	424	23	279	39	
4	337	29	943	6	418	42	681	6	
4	201	20	236	31	32	39	99	23	
4	558	50	614	44	577	6	206	3	
4	362	16	408	24	241	29	519	26	
4	164	28	867	39	722	45	622	45	
4	901	43	473	37	103	9	50	2	
4	331	43	745	10	536	1	468	16	
4	178	48	447	27	689	24	583	20	
4	822	37	649	34	850	30	78	38	
4	338	30	827	7	729	19	86	39	
4	308	8	275	19	819	32	776	30	
4	726	1	77	38	863	28	561	39	
4	399	12	337	13	939	32	337	35	
4	432	16	568	18	812	42	47	34	
4	272	48	194	50	219	39	251	7	
4	8	36	363	44	939	18	811	15	
4	71	50	794	46	972	43	887	14	
4	335	25	89	48	571	12	45	19	
4	167	6	848	14	375	47	749	41	
4	487	27	25	15	869	31	662	48	
4	783	9	309	1	173	44	951	35	
4	824	43	670	24	459	48	391	26	
4	865	34	395	17	936	13	398	45	
4	556	49	367	34	686	24	178	2	
4	102	18	754	12	151	43	27	41	
4	370	21	174	4	550	46	438	20	
4	399	6	188	20	860	11	294	43	
4	766	20	117	1	965	32	462	24	
4	293	47	121	11	753	22	345	26	
4	374	12	355	30	692	29	738	13	
4	496	39	394	31	189	25	36	26	
4	597	19	282	32	594	10	52	26	
4	314	7	57	33	907	16	105	47	
4	163	34	83	42	43	5	579	48	
4	580	5	303	6	739	34	961	21	
4	225	44	831	41	238	41	754	1	
4	751	17	260	40	86	6	781	10	
4	993	31	583	28	309	43	289	39	
4	236	17	857	50	404	16	910	16	
4	523	34	12	8	408	10	881	46	
4	188	36	616	45	608	44	580	22	
4	584	8	967	28	41	50	163	11	
4	975	14	817	17	626	46	920	49	
4	522	40	265	30	161	17	713	33	
4	599	45	62	45	804	38	445	5	
4	49	25	931	27	32	11	234	41	
4	237	6	599	45	389	19	610	8	
4	646	13	614	17	559	43	265	24	
4	658	20	958	32	543	23	289	28	
4	659	29	826	45	920	13	502	35	
4	927	47	739	2	755	8	491	31	
4	320	2	434	30	52	18	595	24	
4	197	6	247	36	547	41	64	11	
4	687	47	590	49	123	22	775	48	
4	572	29	588	40	798	6	650	35	
4	359	25	990	46	559	10	957	38	
4	974	42	995	14	79	5	922	5	
4	259	42	45	26	905	7	61	38	
4	164	16	924	42	205	48	840	5	
4	276	9	666	5	385	40	344	24	
4	447	7	384	7	179	6	286	28	
4	737	21	136	4	537	14	336	9	
4	392	19	337	8	673	29	389	7	
4	205	38	966	31	73	43	788	1	
4	767	38	487	25	968	5	318	13	
4	873	45	159	3	139	12	615	48	
4	335	35	612	49	977	47	521	26	
4	52	22	210	14	247	25	753	21	
4	479	26	960	37	877	41	912	8	
4	881	37	297	34	839	45	651	7	
4	769	2	581	35	437	25	803	8	
4	576	22	909	28	843	31	974	4	
4	822	6	347	33	114	5	701	11	
4	371	38	552	10	846	10	396	38	
4	398	49	195	41	918	46	469	49	
4	770	15	161	24	342	47	693	34	
4	964	35	311	33	968	2	821	34	
4	182	20	346	45	679	50	842	39	
4	855	12	832	13	362	31	21	13	
4	17	28	412	5	303	4	884	27	
4	769	46	870	41	502	39	143	7	
4	779	20	224	48	402	47	716	30	
4	699	3	914	45	491	43	468	46	
4	165	18	767	25	527	36	492	49	
4	262	45	158	23	396	16	45	7	
4	857	40	778	13	391	22	948	6	
4	955	40	58	48	873	33	786	23	
4	687	43	378	1	197	16	965	49	
4	626	43	432	33	803	4	101	11	
4	968	36	559	14	799	37	736	49	
4	270	46	160	46	315	48	455	38	
4	54	23	356	49	505	31	22	37	
4	46	13	835	2	722	37	464	45	
4	432	6	169	45	394	45	553	4	
4	988	5	540	28	9	19	458	48	
4	362	36	95	19	955	3	353	44	
4	560	14	97	28	233	1	414	32	
4	426	2	326	26	414	10	71	1	
4	685	22	637	20	619	5	748	46	
4	171	11	177	9	364	10	612	15	
4	907	31	64	10	424	25	343	14	
4	357	23	175	33	485	45	697	17	
4	26	11	244	11	194	8	13	4	
4	434	6	3	48	323	29	728	42	
4	52	7	474	27	696	12	538	47	
4	794	1	676	50	238	13	881	44	
4	674	27	505	35	253	29	749	26	
4	102	5	93	32	40	50	133	3	
4	821	25	181	25	296	22	96	33	
4	464	31	677	17	618	25	501	42	
4	221	47	220	50	700	19	348	34	
4	215	44	854	22	732	14	226	4	
4	269	8	626	16	713	36	313	46	
4	559	30	377	37	879	42	478	35	
4	884	6	5	4	448	13	10	32	
4	582	36	816	12	158	10	913	5	
4	844	38	136	42	282	48	989	2	
4	431	36	98	8	591	10	468	30	
4	110	33	132	19	720	24	670	39	
4	866	15	857	13	926	9	64	9	
4	458	16	697	47	651	40	428	40	
4	361	35	278	34	98	14	95	31	
4	275	7	992	26	284	36	233	20	
4	196	44	978	49	420	16	824	5	
4	184	8	571	38	476	47	670	6	
4	556	46	246	45	823	34	486	9	
4	148	23	330	9	524	26	107	11	
4	626	23	299	10	337	32	73	49	
4	22	48	447	21	30	4	490	35	
4	688	18	682	9	502	23	506	21	
4	191	27	474	13	529	8	204	27	
4	910	25	60	34	917	10	427	26	
4	666	47	901	4	824	26	401	44	
4	54	1	617	20	879	23	292	49	
4	103	6	712	38	770	9	403	16	
4	191	35	852	47	710	17	237	4	
4	974	38	557	6	218	28	187	11	
4	413	7	205	10	315	1	178	29	
4	665	8	844	47	496	27	90	8	
4	78	24	388	16	582	37	129	1	
4	265	13	230	33	117	42	600	18	
4	221	37	484	24	945	48	540	29	
4	663	3	93	34	34	13	919	33	
4	338	39	36	47	708	33	925	17	
4	716	37	553	23	736	28	128	7	
4	558	19	615	24	449	12	188	13	
4	272	16	572	9	952	18	979	3	
4	435	17	980	21	40	6	954	35	
4	37	14	47	6	835	19	762	10	
4	505	32	342	15	820	48	968	32	
4	133	34	441	16	434	41	630	27	
4	226	35	292	28	611	31	816	17	
4	263	41	581	3	487	5	231	2	
4	997	17	64	29	360	34	697	29	
4	276	13	284	30	209	27	503	15	
4	797	15	164	31	996	25	78	28	
4	191	24	918	46	538	15	535	41	
4	971	5	999	35	688	43	463	4	
4	663	3	37	25	548	28	432	8	
4	631	12	907	46	316	11	814	46	
4	247	38	169	33	687	38	874	35	
4	218	35	553	27	193	1	554	18	
4	254	11	987	40	35	17	751	15	
4	133	11	954	6	1	4	294	36	
4	318	20	565	15	171	37	952	41	
4	298	33	415	26	349	41	762	15	
4	327	17	312	16	31	44	533	42	
4	945	19	321	39	333	25	599	2	
4	452	12	227	16	8	13	744	15	
4	859	2	465	20	171	24	918	3	
4	701	24	538	39	743	14	122	27	
4	330	33	680	24	64	19	9	42	
4	626	11	91	38	293	10	660	47	
4	550	2	399	44	988	13	288	44	
4	45	11	82	29	923	43	830	40	
4	480	26	287	41	328	42	540	29	
4	743	25	517	37	435	11	914	39	
4	410	1	568	20	438	17	638	42	
4	496	47	711	22	100	33	936	37	
4	52	25	821	33	503	49	479	18	
4	171	19	449	43	384	40	923	42	
4	175	22	910	15	172	48	9	5	
4	351	41	547	2	881	28	530	17	
4	629	1	11	24	580	45	851	35	
4	671	49	718	13	870	12	374	10	
4	510	45	247	13	451	11	408	24	
4	370	42	364	38	186	49	130	33	
4	187	15	241	25	792	1	416	49	
4	930	40	742	38	237	35	389	43	
4	238	12	524	46	317	34	581	1	
4	935	43	755	25	712	38	761	19	
4	935	33	15	27	218	2	902	34	
4	100	47	823	28	68	20	430	42	
4	647	35	269	30	121	36	774	23	
4	664	24	736	49	234	25	487	6	
4	704	12	189	17	250	36	309	6	
4	725	29	922	38	563	20	91	19	
4	418	17	433	47	991	11	972	27	
4	332	6	139	5	304	39	35	26	
4	790	3	739	34	289	16	141	35	
4	814	21	278	4	162	30	538	40	
4	694	50	786	24	904	24	431	47	
4	876	35	452	5	90	8	175	25	
4	418	11	760	50	581	28	101	23	
4	766	30	93	32	922	19	907	35	
4	547	5	982	22	611	50	607	17	
4	712	1	952	15	766	34	266	28	
4	67	22	152	20	617	22	620	35	
4	389	29	444	46	115	7	421	5	
4	56	25	570	49	185	45	908	11	
4	186	36	804	19	961	39	56	15	
4	821	16	338	35	785	11	767	35	
4	597	10	222	8	927	27	567	4	
4	517	39	407	13	166	45	297	22	
4	954	31	182	14	88	39	225	49	
4	847	24	180	12	774	13	631	50	
4	287	12	627	18	761	3	649	19	
4	214	10	72	40	693	17	39	6	
4	425	2	447	11	305	44	757	41	
4	761	48	143	26	664	23	549	32	
4	11	47	954	20	811	36	778	46	
4	987	22	886	32	261	25	518	35	
4	221	24	367	1	605	26	197	9	
4	395	37	634	21	136	9	184	36	
4	234	42	676	42	868	19	163	20	
4	428	38	577	11	198	13	839	31	
4	183	37	581	19	45	21	809	39	
4	29	16	702	47	164	6	385	19	
4	402	18	672	31	556	45	196	46	
4	809	47	512	18	432	2	434	20	
4	600	28	674	42	279	3	952	2	
4	463	7	267	37	94	23	863	9	
4	413	39	927	42	563	45	828	32	
4	850	50	700	31	955	41	222	13	
4	510	6	333	15	333	16	939	44	
4	873	39	424	11	868	32	283	38	
4	145	16	600	13	177	31	339	36	
4	256	41	788	48	359	43	916	45	
4	99	46	422	38	525	10	641	7	
4	955	24	678	12	728	50	637	38	
4	160	18	260	34	54	45	426	9	
4	945	33	601	50	836	13	483	32	
4	301	34	215	9	9	13	723	40	
4	854	35	636	16	280	22	636	30	
4	0	47	347	1	378	38	417	15	
4	518	39	371	45	410	33	452	16	
4	38	16	86	17	304	19	569	31	
4	160	35	619	37	966	38	552	37	
4	659	12	708	11	934	25	823	26	
4	96	9	665	3	402	33	302	3	
4	141	17	587	6	761	27	122	32	
4	451	20	514	26	521	15	451	4	
4	344	20	368	47	640	45	485	13	
4	173	18	531	3	266	38	378	20	
4	425	24	447	50	30	4	118	2	
4	981	47	690	17	585	15	346	8	
4	247	3	454	33	945	36	499	22	
4	535	2	586	7	755	47	976	1	
4	924	18	498	14	662	23	15	3	
4	992	49	850	36	326	31	120	50	
4	471	8	39	23	666	44	984	13	
4	645	43	158	14	758	8	183	12	
4	349	9	979	31	201	6	826	32	
4	938	38	643	6	512	30	835	17	
4	874	7	298	13	681	15	84	3	
4	414	34	446	46	457	46	648	8	
4	932	32	538	39	631	16	594	7	
4	957	5	589	26	279	42	651	46	
4	991	37	816	15	472	15	736	44	
4	740	13	291	23	102	46	506	29	
4	49	5	233	29	928	29	613	46	
4	936	17	847	10	827	42	217	12	
4	342	7	121	46	581	30	596	41	
4	198	26	941	38	611	38	150	50	
4	596	21	989	8	740	19	971	10	
4	675	6	522	28	652	19	205	47	
4	663	13	308	41	458	34	415	20	
4	884	5	51	21	898	33	299	7	
4	381	17	913	23	244	34	245	23	
4	494	11	53	34	922	17	78	29	
4	139	36	721	8	542	1	898	43	
4	38	3	685	17	10	16	394	10	
4	197	13	979	8	446	1	338	48	
4	857	36	825	38	798	32	788	30	
4	400	44	506	39	177	45	76	25	
4	884	21	244	16	59	3	434	34	
4	818	50	339	48	491	24	876	5	
4	516	14	861	33	110	2	849	17	
4	295	44	516	45	3	29	238	16	
4	630	36	608	2	293	4	908	49	
4	165	2	18	15	52	23	808	42	
4	367	32	58	2	451	39	26	17	
4	425	23	250	28	28	44	927	38	
4	932	4	760	18	952	24	632	14	
4	215	22	216	19	935	41	41	36	
4	290	50	255	29	318	39	882	42	
4	300	29	306	20	556	37	480	48	
4	894	45	325	26	716	46	141	45	
4	550	3	236	3	14	3	340	9	
4	381	45	165	36	733	8	463	4	
4	650	39	996	44	795	22	257	23	
4	604	4	870	22	25	31	764	4	
4	44	3	327	33	223	7	660	27	
4	953	13	140	11	90	12	609	5	
4	185	42	737	42	713	7	641	30	
4	63	6	532	39	687	18	620	10	
4	247	9	376	45	636	4	279	1	
4	764	25	939	33	612	29	953	46	
4	835	2	121	7	646	9	273	14	
4	789	1	695	1	110	23	318	21	
4	929	16	912	8	852	47	733	21	
4	791	14	963	49	355	15	383	21	
4	438	48	611	23	530	9	352	16	
4	984	22	78	12	230	42	257	9	
4	72	16	102	32	838	42	351	37	
4	459	24	787	43	974	22	42	20	
4	356	17	79	22	597	15	31	41	
4	830	10	41	49	888	16	398	21	
4	342	30	523	43	932	49	949	28	
4	942	46	628	33	423	28	635	8	
4	860	29	575	41	984	30	325	30	
4	193	17	889	26	986	14	885	2	
4	922	37	391	4	229	31	134	35	
4	98	29	806	11	789	42	353	16	
4	974	11	249	22	585	35	971	16	
4	151	42	798	8	725	46	725	41	
4	140	13	97	1	729	39	307	10	
4	462	1	352	35	456	15	949	32	
4	402	20	429	9	434	7	729	13	
4	770	46	583	1	210	39	647	37	
4	844	30	138	3	728	38	123	15	
4	89	5	634	18	176	44	663	26	
4	832	6	852	29	393	46	150	7	
4	793	15	237	23	72	12	170	17	
4	794	21	953	16	122	39	495	42	
4	485	24	501	9	997	21	526	25	
4	400	1	589	36	624	22	43	20	
4	484	32	624	19	310	29	839	8	
4	270	45	855	34	639	44	126	29	
4	65	6	369	44	871	32	594	9	
4	690	12	961	46	654	42	239	27	
4	482	6	15	17	758	49	221	23	
4	928	41	795	20	608	3	513	2	
4	533	23	829	11	743	26	948	40	
4	38	40	856	34	610	31	131	23	
4	181	29	322	14	311	9	909	27	
4	712	41	670	24	419	29	640	43	
4	737	48	650	35	227	44	924	6	
4	692	2	569	26	918	2	830	6	
4	724	31	634	16	465	23	982	10	
4	247	9	943	30	65	9	282	35	
4	509	26	703	46	236	26	417	8	
4	653	36	109	49	369	35	9	46	
4	399	43	143	41	83	3	617	26	
4	371	49	327	27	371	11	240	29	
4	665	50	37	40	515	3	44	7	
4	599	16	51	20	587	1	595	45	
4	247	4	752	48	559	2	942	1	
4	373	46	102	8	759	12	337	50	
4	701	25	108	36	406	34	748	13	
4	427	6	148	26	28	2	541	45	
4	986	15	934	15	652	37	644	14	
4	526	28	723	17	719	3	654	4	
4	329	49	475	4	319	27	730	40	
4	18	14	96	35	212	35	591	23	
4	321	38	640	22	722	3	204	15	
4	780	37	55	22	569	34	62	23	
4	246	30	411	1	28	31	678	6	
4	698	30	158	24	795	21	744	8	
4	172	31	159	36	194	37	53	22	
4	841	8	369	21	231	36	226	38	
4	826	9	523	7	143	41	839	46	
4	245	38	310	20	961	48	25	4	
4	908	32	955	29	554	25	488	23	
4	324	37	42	4	224	50	529	32	
4	430	35	363	32	567	29	486	34	
4	650	44	169	5	495	27	481	11	
4	343	33	131	7	427	11	524	12	
4	364	35	625	44	131	44	917	14	
4	867	18	589	13	572	30	914	48	
4	889	8	455	13	83	50	185	36	
4	47	30	199	13	501	20	434	16	
4	243	17	847	36	370	49	355	22	
4	160	15	567	34	29	7	676	33	
4	385	29	63	15	638	4	232	25	
4	498	27	80	27	297	19	818	30	
4	760	35	540	44	724	23	69	18	
4	548	27	1	35	876	50	347	22	
4	244	36	834	19	745	36	511	20	
4	930	50	798	16	397	38	995	9	
4	627	30	943	34	273	5	843	2	
4	953	48	772	43	880	11	528	19	
4	321	2	176	49	50	38	166	38	
4	254	47	88	16	523	2	614	21	
4	308	23	705	28	465	8	412	38	
4	814	37	400	3	409	5	378	10	
4	920	11	208	38	267	33	828	49	
4	365	38	23	15	457	46	810	10	
4	715	47	881	13	44	8	377	15	
4	714	11	580	33	896	39	778	7	
4	793	43	386	33	707	18	993	8	
4	609	37	851	6	281	36	976	15	
4	208	10	400	2	891	44	290	40	
4	759	16	880	49	139	34	168	4	
4	676	7	647	41	513	35	575	41	
4	545	40	995	1	746	29	831	4	
4	363	2	597	5	180	15	262	6	
4	732	44	510	9	771	20	243	15	
4	753	38	263	32	199	43	347	42	
4	181	18	983	49	595	46	584	9	
4	972	6	985	24	456	47	661	26	
4	865	48	852	19	720	8	724	10	
4	425	1	913	30	804	39	808	26	
4	509	22	752	18	478	35	699	15	
4	44	35	948	27	327	32	880	34	
4	142	43	930	8	283	33	122	27	
4	770	36	686	3	504	1	244	11	
4	969	28	414	46	338	24	199	46	
4	33	10	741	19	2	18	871	50	
4	459	20	873	41	586	47	438	40	
4	389	48	77	45	771	1	199	18	
4	449	13	952	8	719	50	364	43	
4	612	31	332	10	983	49	537	12	
4	464	18	288	20	359	25	999	9	
4	795	36	223	9	213	42	778	39	
4	589	8	759	48	533	46	267	22	
4	670	30	794	44	680	17	879	29	
4	254	33	888	49	392	23	86	14	
4	250	24	899	17	966	19	341	16	
4	174	27	866	48	220	41	468	13	
4	309	29	607	20	27	24	384	30	
4	371	43	257	34	79	42	306	9	
4	164	19	522	29	302	23	735	48	
4	274	45	946	23	588	38	86	35	
4	315	30	658	37	330	46	797	15	
4	576	37	922	36	106	25	293	45	
4	232	3	684	21	557	37	137	33	
4	874	12	615	29	510	7	730	42	
4	223	13	708	21	956	11	422	2	
4	614	30	284	2	835	46	396	13	
4	61	36	616	24	131	25	210	45	
4	175	11	592	38	992	8	800	46	
4	16	37	693	42	873	2	586	44	
4	675	34	150	34	617	23	65	38	
4	477	25	191	24	561	13	411	4	
4	591	33	5	27	339	32	255	4	
4	360	23	188	47	648	20	105	19	
4	633	22	505	50	940	1	468	2	
4	55	4	688	23	909	4	219	19	
4	756	30	391	28	688	48	239	34	
4	670	50	177	48	147	36	589	19	
4	110	43	669	6	124	21	332	37	
4	515	33	260	46	144	11	371	37	
4	517	1	158	20	5	34	761	18	
4	810	44	749	13	369	38	667	26	
4	180	11	905	14	321	20	106	28	
4	97	36	2	18	995	28	395	26	
4	401	7	425	9	396	17	317	45	
4	324	10	472	30	842	8	766	39	
4	362	15	117	33	747	27	566	49	
4	721	16	883	5	324	8	306	36	
4	458	34	881	49	491	48	658	20	
4	44	46	481	2	230	41	796	49	
4	391	42	618	48	522	16	743	24	
4	523	2	511	39	597	32	448	7	
4	879	47	158	17	292	23	561	41	
4	410	47	857	9	262	38	461	42	
4	757	18	824	45	758	41	925	48	
4	855	34	133	7	37	12	655	46	
4	840	8	527	41	861	5	129	34	
4	918	34	319	29	496	18	258	16	
4	91	5	862	44	471	1	961	4	
4	285	49	710	15	308	37	548	16	
4	269	8	668	18	864	27	419	19	
4	208	7	460	44	93	6	403	47	
4	9	4	965	20	742	5	187	28	
4	61	10	769	21	65	38	242	47	
4	238	42	902	4	332	39	47	30	
4	673	27	816	26	45	8	207	36	
